"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"New Mexico"	"35"	"2010"	"2010"	"35-44 years"	"35-44"	31	170129	18.2	3.3
	"New Mexico"	"35"	"2010"	"2010"	"45-54 years"	"45-54"	26	195589	13.3	2.6
	"New Mexico"	"35"	"2010"	"2010"	"55-64 years"	"55-64"	25	169696	14.7	2.9
	"New Mexico"	"35"	"2010"	"2010"	"65-74 years"	"65-74"	11	96689	Unreliable	3.4
	"New Mexico"	"35"	"2010"	"2010"	"75-84 years"	"75-84"	10	53463	Unreliable	5.9
	"New Mexico"	"35"	"2011"	"2011"	"15-24 years"	"15-24"	32	195402	16.4	2.9
	"New Mexico"	"35"	"2011"	"2011"	"25-34 years"	"25-34"	34	188541	18.0	3.1
	"New Mexico"	"35"	"2011"	"2011"	"35-44 years"	"35-44"	18	169242	Unreliable	2.5
	"New Mexico"	"35"	"2011"	"2011"	"45-54 years"	"45-54"	43	192740	22.3	3.4
	"New Mexico"	"35"	"2011"	"2011"	"55-64 years"	"55-64"	23	176610	13.0	2.7
	"New Mexico"	"35"	"2012"	"2012"	"15-24 years"	"15-24"	37	194589	19.0	3.1
	"New Mexico"	"35"	"2012"	"2012"	"25-34 years"	"25-34"	38	190962	19.9	3.2
	"New Mexico"	"35"	"2012"	"2012"	"35-44 years"	"35-44"	27	168411	16.0	3.1
	"New Mexico"	"35"	"2012"	"2012"	"45-54 years"	"45-54"	35	188546	18.6	3.1
	"New Mexico"	"35"	"2012"	"2012"	"55-64 years"	"55-64"	31	177901	17.4	3.1
	"New Mexico"	"35"	"2012"	"2012"	"65-74 years"	"65-74"	17	109199	Unreliable	3.8
	"New Mexico"	"35"	"2012"	"2012"	"75-84 years"	"75-84"	11	56069	Unreliable	5.9
	"New Mexico"	"35"	"2013"	"2013"	"15-24 years"	"15-24"	27	195919	13.8	2.7
	"New Mexico"	"35"	"2013"	"2013"	"25-34 years"	"25-34"	37	190121	19.5	3.2
	"New Mexico"	"35"	"2013"	"2013"	"35-44 years"	"35-44"	20	167728	11.9	2.7
	"New Mexico"	"35"	"2013"	"2013"	"45-54 years"	"45-54"	34	182692	18.6	3.2
	"New Mexico"	"35"	"2013"	"2013"	"55-64 years"	"55-64"	19	178564	Unreliable	2.4
	"New Mexico"	"35"	"2013"	"2013"	"65-74 years"	"65-74"	16	116004	Unreliable	3.4
	"New Mexico"	"35"	"2014"	"2014"	"15-24 years"	"15-24"	45	193782	23.2	3.5
	"New Mexico"	"35"	"2014"	"2014"	"25-34 years"	"25-34"	49	190579	25.7	3.7
	"New Mexico"	"35"	"2014"	"2014"	"35-44 years"	"35-44"	24	167265	14.3	2.9
	"New Mexico"	"35"	"2014"	"2014"	"45-54 years"	"45-54"	38	178729	21.3	3.4
	"New Mexico"	"35"	"2014"	"2014"	"55-64 years"	"55-64"	35	180162	19.4	3.3
	"New Mexico"	"35"	"2014"	"2014"	"65-74 years"	"65-74"	14	122681	Unreliable	3.0
	"New Mexico"	"35"	"2015"	"2015"	"15-24 years"	"15-24"	33	191514	17.2	3.0
	"New Mexico"	"35"	"2015"	"2015"	"25-34 years"	"25-34"	46	189977	24.2	3.6
	"New Mexico"	"35"	"2015"	"2015"	"35-44 years"	"35-44"	26	166905	15.6	3.1
	"New Mexico"	"35"	"2015"	"2015"	"45-54 years"	"45-54"	32	174774	18.3	3.2
	"New Mexico"	"35"	"2015"	"2015"	"55-64 years"	"55-64"	27	181951	14.8	2.9
	"New Mexico"	"35"	"2015"	"2015"	"65-74 years"	"65-74"	18	129262	Unreliable	3.3
	"New Mexico"	"35"	"2015"	"2015"	"75-84 years"	"75-84"	10	61083	Unreliable	5.2
	"New Mexico"	"35"	"2016"	"2016"	"15-24 years"	"15-24"	46	189152	24.3	3.6
	"New Mexico"	"35"	"2016"	"2016"	"25-34 years"	"25-34"	52	189240	27.5	3.8
	"New Mexico"	"35"	"2016"	"2016"	"35-44 years"	"35-44"	34	166502	20.4	3.5
	"New Mexico"	"35"	"2016"	"2016"	"45-54 years"	"45-54"	34	170979	19.9	3.4
	"New Mexico"	"35"	"2016"	"2016"	"55-64 years"	"55-64"	37	183605	20.2	3.3
	"New Mexico"	"35"	"2016"	"2016"	"65-74 years"	"65-74"	19	135737	Unreliable	3.2
	"New Mexico"	"35"	"2016"	"2016"	"75-84 years"	"75-84"	26	63304	41.1	8.1
	"New York"	"36"	"2009"	"2009"	"1-4 years"	"1-4"	10	857816	Unreliable	0.4
	"New York"	"36"	"2009"	"2009"	"5-14 years"	"5-14"	39	2213935	1.8	0.3
	"New York"	"36"	"2009"	"2009"	"15-24 years"	"15-24"	232	2559075	9.1	0.6
	"New York"	"36"	"2009"	"2009"	"25-34 years"	"25-34"	201	2481695	8.1	0.6
	"New York"	"36"	"2009"	"2009"	"35-44 years"	"35-44"	155	2475293	6.3	0.5
	"New York"	"36"	"2009"	"2009"	"45-54 years"	"45-54"	171	2645774	6.5	0.5
	"New York"	"36"	"2009"	"2009"	"55-64 years"	"55-64"	147	2057171	7.1	0.6
	"New York"	"36"	"2009"	"2009"	"65-74 years"	"65-74"	106	1223612	8.7	0.8
	"New York"	"36"	"2009"	"2009"	"75-84 years"	"75-84"	102	795744	12.8	1.3
	"New York"	"36"	"2009"	"2009"	"85+ years"	"85+"	57	352390	16.2	2.1
	"New York"	"36"	"2010"	"2010"	"5-14 years"	"5-14"	29	2206963	1.3	0.2
	"New York"	"36"	"2010"	"2010"	"15-24 years"	"15-24"	250	2569094	9.7	0.6
	"New York"	"36"	"2010"	"2010"	"25-34 years"	"25-34"	193	2503805	7.7	0.6
	"New York"	"36"	"2010"	"2010"	"35-44 years"	"35-44"	142	2436172	5.8	0.5
	"New York"	"36"	"2010"	"2010"	"45-54 years"	"45-54"	153	2655287	5.8	0.5
	"New York"	"36"	"2010"	"2010"	"55-64 years"	"55-64"	147	2111752	7.0	0.6
	"New York"	"36"	"2010"	"2010"	"65-74 years"	"65-74"	83	1242876	6.7	0.7
	"New York"	"36"	"2010"	"2010"	"75-84 years"	"75-84"	134	792928	16.9	1.5
	"New York"	"36"	"2010"	"2010"	"85+ years"	"85+"	61	359383	17.0	2.2
	"New York"	"36"	"2011"	"2011"	"5-14 years"	"5-14"	24	2186389	1.1	0.2
	"New York"	"36"	"2011"	"2011"	"15-24 years"	"15-24"	222	2549519	8.7	0.6
	"New York"	"36"	"2011"	"2011"	"25-34 years"	"25-34"	181	2556985	7.1	0.5
	"New York"	"36"	"2011"	"2011"	"35-44 years"	"35-44"	155	2393237	6.5	0.5
	"New York"	"36"	"2011"	"2011"	"45-54 years"	"45-54"	185	2645134	7.0	0.5
	"New York"	"36"	"2011"	"2011"	"55-64 years"	"55-64"	141	2191141	6.4	0.5
	"New York"	"36"	"2011"	"2011"	"65-74 years"	"65-74"	110	1276854	8.6	0.8
	"New York"	"36"	"2011"	"2011"	"75-84 years"	"75-84"	125	789797	15.8	1.4
	"New York"	"36"	"2011"	"2011"	"85+ years"	"85+"	75	372415	20.1	2.3
	"New York"	"36"	"2012"	"2012"	"1-4 years"	"1-4"	10	869691	Unreliable	0.4
	"New York"	"36"	"2012"	"2012"	"5-14 years"	"5-14"	34	2178089	1.6	0.3
	"New York"	"36"	"2012"	"2012"	"15-24 years"	"15-24"	222	2546078	8.7	0.6
	"New York"	"36"	"2012"	"2012"	"25-34 years"	"25-34"	195	2598395	7.5	0.5
	"New York"	"36"	"2012"	"2012"	"35-44 years"	"35-44"	152	2375864	6.4	0.5
	"New York"	"36"	"2012"	"2012"	"45-54 years"	"45-54"	190	2626000	7.2	0.5
	"New York"	"36"	"2012"	"2012"	"55-64 years"	"55-64"	135	2216513	6.1	0.5
	"New York"	"36"	"2012"	"2012"	"65-74 years"	"65-74"	138	1352494	10.2	0.9
	"New York"	"36"	"2012"	"2012"	"75-84 years"	"75-84"	104	789009	13.2	1.3
	"New York"	"36"	"2012"	"2012"	"85+ years"	"85+"	82	381628	21.5	2.4
	"New York"	"36"	"2013"	"2013"	"1-4 years"	"1-4"	12	875229	Unreliable	0.4
	"New York"	"36"	"2013"	"2013"	"5-14 years"	"5-14"	19	2167056	Unreliable	0.2
	"New York"	"36"	"2013"	"2013"	"15-24 years"	"15-24"	224	2516633	8.9	0.6
	"New York"	"36"	"2013"	"2013"	"25-34 years"	"25-34"	199	2644219	7.5	0.5
	"New York"	"36"	"2013"	"2013"	"35-44 years"	"35-44"	126	2359957	5.3	0.5
	"New York"	"36"	"2013"	"2013"	"45-54 years"	"45-54"	165	2606373	6.3	0.5
	"New York"	"36"	"2013"	"2013"	"55-64 years"	"55-64"	172	2256227	7.6	0.6
	"New York"	"36"	"2013"	"2013"	"65-74 years"	"65-74"	112	1410224	7.9	0.8
	"New York"	"36"	"2013"	"2013"	"75-84 years"	"75-84"	104	790870	13.2	1.3
	"New York"	"36"	"2013"	"2013"	"85+ years"	"85+"	72	391396	18.4	2.2
	"New York"	"36"	"2014"	"2014"	"5-14 years"	"5-14"	26	2155192	1.2	0.2
	"New York"	"36"	"2014"	"2014"	"15-24 years"	"15-24"	180	2504543	7.2	0.5
	"New York"	"36"	"2014"	"2014"	"25-34 years"	"25-34"	188	2687379	7.0	0.5
	"New York"	"36"	"2014"	"2014"	"35-44 years"	"35-44"	123	2351142	5.2	0.5
	"New York"	"36"	"2014"	"2014"	"45-54 years"	"45-54"	145	2586383	5.6	0.5
	"New York"	"36"	"2014"	"2014"	"55-64 years"	"55-64"	155	2296456	6.7	0.5
	"New York"	"36"	"2014"	"2014"	"65-74 years"	"65-74"	106	1463242	7.2	0.7
	"New York"	"36"	"2014"	"2014"	"75-84 years"	"75-84"	118	793483	14.9	1.4
	"New York"	"36"	"2014"	"2014"	"85+ years"	"85+"	56	396025	14.1	1.9
	"New York"	"36"	"2015"	"2015"	"5-14 years"	"5-14"	23	2142715	1.1	0.2
	"New York"	"36"	"2015"	"2015"	"15-24 years"	"15-24"	188	2473140	7.6	0.6
	"New York"	"36"	"2015"	"2015"	"25-34 years"	"25-34"	185	2719637	6.8	0.5
	"New York"	"36"	"2015"	"2015"	"35-44 years"	"35-44"	132	2341799	5.6	0.5
	"New York"	"36"	"2015"	"2015"	"45-54 years"	"45-54"	163	2562046	6.4	0.5
	"New York"	"36"	"2015"	"2015"	"55-64 years"	"55-64"	164	2339162	7.0	0.5
	"New York"	"36"	"2015"	"2015"	"65-74 years"	"65-74"	121	1517031	8.0	0.7
	"New York"	"36"	"2015"	"2015"	"75-84 years"	"75-84"	81	796980	10.2	1.1
	"New York"	"36"	"2015"	"2015"	"85+ years"	"85+"	74	400037	18.5	2.2
	"New York"	"36"	"2016"	"2016"	"5-14 years"	"5-14"	21	2142200	1.0	0.2
	"New York"	"36"	"2016"	"2016"	"15-24 years"	"15-24"	157	2435451	6.4	0.5
	"New York"	"36"	"2016"	"2016"	"25-34 years"	"25-34"	176	2730270	6.4	0.5
	"New York"	"36"	"2016"	"2016"	"35-44 years"	"35-44"	121	2311512	5.2	0.5
	"New York"	"36"	"2016"	"2016"	"45-54 years"	"45-54"	150	2515157	6.0	0.5
	"New York"	"36"	"2016"	"2016"	"55-64 years"	"55-64"	157	2361846	6.6	0.5
	"New York"	"36"	"2016"	"2016"	"65-74 years"	"65-74"	126	1565923	8.0	0.7
	"New York"	"36"	"2016"	"2016"	"75-84 years"	"75-84"	97	806728	12.0	1.2
	"New York"	"36"	"2016"	"2016"	"85+ years"	"85+"	48	405052	11.9	1.7
	"North Carolina"	"37"	"2009"	"2009"	"1-4 years"	"1-4"	11	400074	Unreliable	0.8
	"North Carolina"	"37"	"2009"	"2009"	"5-14 years"	"5-14"	23	978368	2.4	0.5
	"North Carolina"	"37"	"2009"	"2009"	"15-24 years"	"15-24"	222	1025515	21.6	1.5
	"North Carolina"	"37"	"2009"	"2009"	"25-34 years"	"25-34"	156	988858	15.8	1.3
	"North Carolina"	"37"	"2009"	"2009"	"35-44 years"	"35-44"	121	1053125	11.5	1.0
	"North Carolina"	"37"	"2009"	"2009"	"45-54 years"	"45-54"	179	1037972	17.2	1.3
	"North Carolina"	"37"	"2009"	"2009"	"55-64 years"	"55-64"	108	816449	13.2	1.3
	"North Carolina"	"37"	"2009"	"2009"	"65-74 years"	"65-74"	54	484693	11.1	1.5
	"North Carolina"	"37"	"2009"	"2009"	"75-84 years"	"75-84"	76	273396	27.8	3.2
	"North Carolina"	"37"	"2009"	"2009"	"85+ years"	"85+"	27	103014	26.2	5.0
	"North Carolina"	"37"	"2010"	"2010"	"1-4 years"	"1-4"	17	400207	Unreliable	1.0
	"North Carolina"	"37"	"2010"	"2010"	"5-14 years"	"5-14"	19	989214	Unreliable	0.4
	"North Carolina"	"37"	"2010"	"2010"	"15-24 years"	"15-24"	201	1032317	19.5	1.4
	"North Carolina"	"37"	"2010"	"2010"	"25-34 years"	"25-34"	152	996445	15.3	1.2
	"North Carolina"	"37"	"2010"	"2010"	"35-44 years"	"35-44"	152	1047012	14.5	1.2
	"North Carolina"	"37"	"2010"	"2010"	"45-54 years"	"45-54"	137	1048367	13.1	1.1
	"North Carolina"	"37"	"2010"	"2010"	"55-64 years"	"55-64"	103	840807	12.3	1.2
	"North Carolina"	"37"	"2010"	"2010"	"65-74 years"	"65-74"	63	498772	12.6	1.6
	"North Carolina"	"37"	"2010"	"2010"	"75-84 years"	"75-84"	62	277092	22.4	2.8
	"North Carolina"	"37"	"2010"	"2010"	"85+ years"	"85+"	35	106247	32.9	5.6
	"North Carolina"	"37"	"2011"	"2011"	"5-14 years"	"5-14"	19	1001610	Unreliable	0.4
	"North Carolina"	"37"	"2011"	"2011"	"15-24 years"	"15-24"	197	1042557	18.9	1.3
	"North Carolina"	"37"	"2011"	"2011"	"25-34 years"	"25-34"	151	1012206	14.9	1.2
	"North Carolina"	"37"	"2011"	"2011"	"35-44 years"	"35-44"	123	1042526	11.8	1.1
	"North Carolina"	"37"	"2011"	"2011"	"45-54 years"	"45-54"	146	1054124	13.9	1.1
	"North Carolina"	"37"	"2011"	"2011"	"55-64 years"	"55-64"	96	881662	10.9	1.1
	"North Carolina"	"37"	"2011"	"2011"	"65-74 years"	"65-74"	68	521876	13.0	1.6
	"North Carolina"	"37"	"2011"	"2011"	"75-84 years"	"75-84"	54	284460	19.0	2.6
	"North Carolina"	"37"	"2011"	"2011"	"85+ years"	"85+"	24	111497	21.5	4.4
	"North Carolina"	"37"	"2012"	"2012"	"1-4 years"	"1-4"	19	395148	Unreliable	1.1
	"North Carolina"	"37"	"2012"	"2012"	"5-14 years"	"5-14"	23	1012026	2.3	0.5
	"North Carolina"	"37"	"2012"	"2012"	"15-24 years"	"15-24"	184	1057106	17.4	1.3
	"North Carolina"	"37"	"2012"	"2012"	"25-34 years"	"25-34"	160	1018677	15.7	1.2
	"North Carolina"	"37"	"2012"	"2012"	"35-44 years"	"35-44"	138	1042006	13.2	1.1
	"North Carolina"	"37"	"2012"	"2012"	"45-54 years"	"45-54"	170	1056619	16.1	1.2
	"North Carolina"	"37"	"2012"	"2012"	"55-64 years"	"55-64"	134	893969	15.0	1.3
	"North Carolina"	"37"	"2012"	"2012"	"65-74 years"	"65-74"	75	564029	13.3	1.5
	"North Carolina"	"37"	"2012"	"2012"	"75-84 years"	"75-84"	54	289891	18.6	2.5
	"North Carolina"	"37"	"2012"	"2012"	"85+ years"	"85+"	24	116076	20.7	4.2
	"North Carolina"	"37"	"2013"	"2013"	"1-4 years"	"1-4"	15	390914	Unreliable	1.0
	"North Carolina"	"37"	"2013"	"2013"	"5-14 years"	"5-14"	23	1018863	2.3	0.5
	"North Carolina"	"37"	"2013"	"2013"	"15-24 years"	"15-24"	192	1071408	17.9	1.3
	"North Carolina"	"37"	"2013"	"2013"	"25-34 years"	"25-34"	154	1027472	15.0	1.2
	"North Carolina"	"37"	"2013"	"2013"	"35-44 years"	"35-44"	154	1042566	14.8	1.2
	"North Carolina"	"37"	"2013"	"2013"	"45-54 years"	"45-54"	148	1061866	13.9	1.1
	"North Carolina"	"37"	"2013"	"2013"	"55-64 years"	"55-64"	127	913593	13.9	1.2
	"North Carolina"	"37"	"2013"	"2013"	"65-74 years"	"65-74"	97	599680	16.2	1.6
	"North Carolina"	"37"	"2013"	"2013"	"75-84 years"	"75-84"	47	296513	15.9	2.3
	"North Carolina"	"37"	"2013"	"2013"	"85+ years"	"85+"	32	120490	26.6	4.7
	"North Carolina"	"37"	"2014"	"2014"	"1-4 years"	"1-4"	11	387777	Unreliable	0.9
	"North Carolina"	"37"	"2014"	"2014"	"5-14 years"	"5-14"	17	1023555	Unreliable	0.4
	"North Carolina"	"37"	"2014"	"2014"	"15-24 years"	"15-24"	186	1081272	17.2	1.3
	"North Carolina"	"37"	"2014"	"2014"	"25-34 years"	"25-34"	161	1043841	15.4	1.2
	"North Carolina"	"37"	"2014"	"2014"	"35-44 years"	"35-44"	125	1040758	12.0	1.1
	"North Carolina"	"37"	"2014"	"2014"	"45-54 years"	"45-54"	149	1067644	14.0	1.1
	"North Carolina"	"37"	"2014"	"2014"	"55-64 years"	"55-64"	130	935081	13.9	1.2
	"North Carolina"	"37"	"2014"	"2014"	"65-74 years"	"65-74"	92	632584	14.5	1.5
	"North Carolina"	"37"	"2014"	"2014"	"75-84 years"	"75-84"	64	304900	21.0	2.6
	"North Carolina"	"37"	"2014"	"2014"	"85+ years"	"85+"	36	124383	28.9	4.8
	"North Carolina"	"37"	"2015"	"2015"	"1-4 years"	"1-4"	13	385958	Unreliable	0.9
	"North Carolina"	"37"	"2015"	"2015"	"5-14 years"	"5-14"	21	1024078	2.1	0.4
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	209	1091943	19.1	1.3
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	178	1058733	16.8	1.3
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	131	1037829	12.6	1.1
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	163	1076851	15.1	1.2
	"North Carolina"	"37"	"2015"	"2015"	"55-64 years"	"55-64"	140	960311	14.6	1.2
	"North Carolina"	"37"	"2015"	"2015"	"65-74 years"	"65-74"	100	662975	15.1	1.5
	"North Carolina"	"37"	"2015"	"2015"	"75-84 years"	"75-84"	79	313476	25.2	2.8
	"North Carolina"	"37"	"2015"	"2015"	"85+ years"	"85+"	43	127991	33.6	5.1
	"North Carolina"	"37"	"2016"	"2016"	"1-4 years"	"1-4"	12	388161	Unreliable	0.9
	"North Carolina"	"37"	"2016"	"2016"	"5-14 years"	"5-14"	32	1025819	3.1	0.6
	"North Carolina"	"37"	"2016"	"2016"	"15-24 years"	"15-24"	199	1084263	18.4	1.3
	"North Carolina"	"37"	"2016"	"2016"	"25-34 years"	"25-34"	194	1082074	17.9	1.3
	"North Carolina"	"37"	"2016"	"2016"	"35-44 years"	"35-44"	166	1035977	16.0	1.2
	"North Carolina"	"37"	"2016"	"2016"	"45-54 years"	"45-54"	172	1092033	15.8	1.2
	"North Carolina"	"37"	"2016"	"2016"	"55-64 years"	"55-64"	127	987342	12.9	1.1
	"North Carolina"	"37"	"2016"	"2016"	"65-74 years"	"65-74"	103	692404	14.9	1.5
	"North Carolina"	"37"	"2016"	"2016"	"75-84 years"	"75-84"	63	324608	19.4	2.4
	"North Carolina"	"37"	"2016"	"2016"	"85+ years"	"85+"	29	130319	22.3	4.1
	"North Dakota"	"38"	"2011"	"2011"	"15-24 years"	"15-24"	13	62521	Unreliable	5.8
	"North Dakota"	"38"	"2012"	"2012"	"25-34 years"	"25-34"	12	54156	Unreliable	6.4
	"North Dakota"	"38"	"2015"	"2015"	"25-34 years"	"25-34"	11	59590	Unreliable	5.6
	"North Dakota"	"38"	"2015"	"2015"	"45-54 years"	"45-54"	11	41962	Unreliable	7.9
	"North Dakota"	"38"	"2015"	"2015"	"55-64 years"	"55-64"	10	42816	Unreliable	7.4
	"North Dakota"	"38"	"2016"	"2016"	"55-64 years"	"55-64"	12	43535	Unreliable	8.0
	"Ohio"	"39"	"2009"	"2009"	"5-14 years"	"5-14"	15	1208319	Unreliable	0.3
	"Ohio"	"39"	"2009"	"2009"	"15-24 years"	"15-24"	140	1268090	11.0	0.9
	"Ohio"	"39"	"2009"	"2009"	"25-34 years"	"25-34"	113	1139613	9.9	0.9
	"Ohio"	"39"	"2009"	"2009"	"35-44 years"	"35-44"	100	1203491	8.3	0.8
	"Ohio"	"39"	"2009"	"2009"	"45-54 years"	"45-54"	128	1388986	9.2	0.8
	"Ohio"	"39"	"2009"	"2009"	"55-64 years"	"55-64"	80	1104377	7.2	0.8
	"Ohio"	"39"	"2009"	"2009"	"65-74 years"	"65-74"	56	646210	8.7	1.2
	"Ohio"	"39"	"2009"	"2009"	"75-84 years"	"75-84"	58	423645	13.7	1.8
	"Ohio"	"39"	"2009"	"2009"	"85+ years"	"85+"	19	177128	Unreliable	2.5
	"Ohio"	"39"	"2010"	"2010"	"1-4 years"	"1-4"	10	461161	Unreliable	0.7
	"Ohio"	"39"	"2010"	"2010"	"5-14 years"	"5-14"	13	1202600	Unreliable	0.3
	"Ohio"	"39"	"2010"	"2010"	"15-24 years"	"15-24"	189	1265595	14.9	1.1
	"Ohio"	"39"	"2010"	"2010"	"25-34 years"	"25-34"	147	1138999	12.9	1.1
	"Ohio"	"39"	"2010"	"2010"	"35-44 years"	"35-44"	114	1182808	9.6	0.9
	"Ohio"	"39"	"2010"	"2010"	"45-54 years"	"45-54"	157	1382696	11.4	0.9
	"Ohio"	"39"	"2010"	"2010"	"55-64 years"	"55-64"	110	1140599	9.6	0.9
	"Ohio"	"39"	"2010"	"2010"	"65-74 years"	"65-74"	71	654304	10.9	1.3
	"Ohio"	"39"	"2010"	"2010"	"75-84 years"	"75-84"	55	422227	13.0	1.8
	"Ohio"	"39"	"2010"	"2010"	"85+ years"	"85+"	38	181005	21.0	3.4
	"Ohio"	"39"	"2011"	"2011"	"5-14 years"	"5-14"	21	1190940	1.8	0.4
	"Ohio"	"39"	"2011"	"2011"	"15-24 years"	"15-24"	188	1258641	14.9	1.1
	"Ohio"	"39"	"2011"	"2011"	"25-34 years"	"25-34"	120	1154152	10.4	0.9
	"Ohio"	"39"	"2011"	"2011"	"35-44 years"	"35-44"	139	1158040	12.0	1.0
	"Ohio"	"39"	"2011"	"2011"	"45-54 years"	"45-54"	124	1358578	9.1	0.8
	"Ohio"	"39"	"2011"	"2011"	"55-64 years"	"55-64"	97	1191124	8.1	0.8
	"Ohio"	"39"	"2011"	"2011"	"65-74 years"	"65-74"	63	669835	9.4	1.2
	"Ohio"	"39"	"2011"	"2011"	"75-84 years"	"75-84"	74	420550	17.6	2.0
	"Ohio"	"39"	"2011"	"2011"	"85+ years"	"85+"	38	188004	20.2	3.3
	"Ohio"	"39"	"2012"	"2012"	"1-4 years"	"1-4"	10	445908	Unreliable	0.7
	"Ohio"	"39"	"2012"	"2012"	"5-14 years"	"5-14"	14	1188948	Unreliable	0.3
	"Ohio"	"39"	"2012"	"2012"	"15-24 years"	"15-24"	156	1256825	12.4	1.0
	"Ohio"	"39"	"2012"	"2012"	"25-34 years"	"25-34"	134	1165023	11.5	1.0
	"Ohio"	"39"	"2012"	"2012"	"35-44 years"	"35-44"	112	1142475	9.8	0.9
	"Ohio"	"39"	"2012"	"2012"	"45-54 years"	"45-54"	145	1331170	10.9	0.9
	"Ohio"	"39"	"2012"	"2012"	"55-64 years"	"55-64"	113	1203786	9.4	0.9
	"Ohio"	"39"	"2012"	"2012"	"65-74 years"	"65-74"	86	713109	12.1	1.3
	"Ohio"	"39"	"2012"	"2012"	"75-84 years"	"75-84"	46	417540	11.0	1.6
	"Ohio"	"39"	"2012"	"2012"	"85+ years"	"85+"	53	191812	27.6	3.8
	"Ohio"	"39"	"2013"	"2013"	"5-14 years"	"5-14"	18	1183105	Unreliable	0.4
	"Ohio"	"39"	"2013"	"2013"	"15-24 years"	"15-24"	152	1255994	12.1	1.0
	"Ohio"	"39"	"2013"	"2013"	"25-34 years"	"25-34"	125	1182722	10.6	0.9
	"Ohio"	"39"	"2013"	"2013"	"35-44 years"	"35-44"	100	1134253	8.8	0.9
	"Ohio"	"39"	"2013"	"2013"	"45-54 years"	"45-54"	119	1301099	9.1	0.8
	"Ohio"	"39"	"2013"	"2013"	"55-64 years"	"55-64"	123	1225002	10.0	0.9
	"Ohio"	"39"	"2013"	"2013"	"65-74 years"	"65-74"	64	747487	8.6	1.1
	"Ohio"	"39"	"2013"	"2013"	"75-84 years"	"75-84"	59	417082	14.1	1.8
	"Ohio"	"39"	"2013"	"2013"	"85+ years"	"85+"	39	196152	19.9	3.2
	"Ohio"	"39"	"2014"	"2014"	"5-14 years"	"5-14"	16	1176535	Unreliable	0.3
	"Ohio"	"39"	"2014"	"2014"	"15-24 years"	"15-24"	146	1246864	11.7	1.0
	"Ohio"	"39"	"2014"	"2014"	"25-34 years"	"25-34"	124	1201914	10.3	0.9
	"Ohio"	"39"	"2014"	"2014"	"35-44 years"	"35-44"	106	1127818	9.4	0.9
	"Ohio"	"39"	"2014"	"2014"	"45-54 years"	"45-54"	127	1277504	9.9	0.9
	"Ohio"	"39"	"2014"	"2014"	"55-64 years"	"55-64"	114	1242319	9.2	0.9
	"Ohio"	"39"	"2014"	"2014"	"65-74 years"	"65-74"	81	780333	10.4	1.2
	"Ohio"	"39"	"2014"	"2014"	"75-84 years"	"75-84"	61	419616	14.5	1.9
	"Ohio"	"39"	"2014"	"2014"	"85+ years"	"85+"	32	198037	16.2	2.9
	"Ohio"	"39"	"2015"	"2015"	"5-14 years"	"5-14"	22	1165347	1.9	0.4
	"Ohio"	"39"	"2015"	"2015"	"15-24 years"	"15-24"	166	1237678	13.4	1.0
	"Ohio"	"39"	"2015"	"2015"	"25-34 years"	"25-34"	138	1216726	11.3	1.0
	"Ohio"	"39"	"2015"	"2015"	"35-44 years"	"35-44"	132	1120826	11.8	1.0
	"Ohio"	"39"	"2015"	"2015"	"45-54 years"	"45-54"	126	1258828	10.0	0.9
	"Ohio"	"39"	"2015"	"2015"	"55-64 years"	"55-64"	133	1258426	10.6	0.9
	"Ohio"	"39"	"2015"	"2015"	"65-74 years"	"65-74"	98	812489	12.1	1.2
	"Ohio"	"39"	"2015"	"2015"	"75-84 years"	"75-84"	70	421374	16.6	2.0
	"Ohio"	"39"	"2015"	"2015"	"85+ years"	"85+"	44	199689	22.0	3.3
	"Ohio"	"39"	"2016"	"2016"	"1-4 years"	"1-4"	12	449013	Unreliable	0.8
	"Ohio"	"39"	"2016"	"2016"	"5-14 years"	"5-14"	25	1151478	2.2	0.4
	"Ohio"	"39"	"2016"	"2016"	"15-24 years"	"15-24"	139	1227657	11.3	1.0
	"Ohio"	"39"	"2016"	"2016"	"25-34 years"	"25-34"	160	1235054	13.0	1.0
	"Ohio"	"39"	"2016"	"2016"	"35-44 years"	"35-44"	144	1108586	13.0	1.1
	"Ohio"	"39"	"2016"	"2016"	"45-54 years"	"45-54"	144	1235792	11.7	1.0
	"Ohio"	"39"	"2016"	"2016"	"55-64 years"	"55-64"	164	1267025	12.9	1.0
	"Ohio"	"39"	"2016"	"2016"	"65-74 years"	"65-74"	104	842572	12.3	1.2
	"Ohio"	"39"	"2016"	"2016"	"75-84 years"	"75-84"	53	426052	12.4	1.7
	"Ohio"	"39"	"2016"	"2016"	"85+ years"	"85+"	34	200457	17.0	2.9
	"Oklahoma"	"40"	"2009"	"2009"	"5-14 years"	"5-14"	19	330156	Unreliable	1.3
	"Oklahoma"	"40"	"2009"	"2009"	"15-24 years"	"15-24"	85	343618	24.7	2.7
